ENT,MUN,LOC,TIPOLOC,OTROTIPO_C,DIS_TRANS,AUTO,MICRO,CAMION,TAXI,BICI,BARCO,AUTOCAB,MICROCAB,CAMIONCAB,TAXICAB,BICICAB,BARCOCAB,TRANSPRIN,FRECUENCIA,TIEMPO,ABASTECIM,AGUACOB,AGUAFUEN,AGUAOFUEN_C,DRENAJE,DRENAJECOB,DDRENAJE,ODDRENAJE_C,LIMCALLE,RECBASURA,DESBASURA,ODESBASURA_C,ALUMBRADO,ENFUENTE,ENOFUENTE_C,ALUMBCOB,MANZANA,RECUBCOB,BANQUETAS,PLAZA,CANCHA,PARQUE,BIBLIOTECA,CULTURA,SALON,FRIJOL,MAIZ,TORTILLA,PAN,ARROZ,LECHE,HUEVO,CARNE,POLLO,PESCADO,FRUTA,TIANGUIS,ABARROTE,DICONSA,LICONSA,FARMACIA,PAPELERIA,FERRETERIA,ROPA,LOZA,MUEBLE,MATERIAL,GAS,GOB_EDO,GOB_MUN,ORG_NG,OTRO_CC,OTRO_CD_C,CLINICA,MEDICO,PARTERA,BRIGADA,PROMOTOR,CURANDERO,TELEFONO,INTERNET,SENALCEL,TELEVISIONA,TELEVISIONP,DINERO,LTRABAJO,ACTAGR_V,ACTAGR_CF,ACTAGR_NO,ACTPEC_V,ACTPEC_CF,ACTPEC_NO,ACTMIN_V,ACTMIN_CF,ACTMIN_NO,ACTFOR_V,ACTFOR_CF,ACTFOR_NO,ACTREC_V,ACTREC_CF,ACTREC_NO,ACTPES_V,ACTPES_CF,ACTPES_NO,ACTART_V,ACTART_CF,ACTART_NO,OTRAACT_V,OTRAACT_CF,OTRAACT_NO,OTRAACT_C,ACT_PRIN,OACT_PRIN_C,PRODUCTO_C1,PRODUCTO_C2,PRODUCTO_C3,AUTMUN,OTRAMUN_C,CEJIDAL,INDIGENA,TRADICIONAL,POLICIA,CONFLICTO1,CONFLICTO2,CONFLICTO3,CONFLICTO4,CONFLICTO5,OCONF,OCONF_D_C,SEQUIA,HELADA,INUNDACION,INCENDIO,TEMBLOR,CICLON,OTRO_DANO,OTRO_DANO_DES_C,AIRE,MOTOR,BASURERO,RUIDO,AGUA,A_NEGRA,RIOS,PESTICIDAS,TERRENOS,PLAGAS,OCONT,OCONT_D_C,HABLALI,USOESC,USOIGL,USOFEST,USOCOMP,USOFAM,USOHOG,PROBLEMA,PROBLEMA_O_C,POBTOT,TAMLOC,LOC_LENGUA40PC
20,002,0047,03,,1,1,3,6,8,2,4,1,1,,,,,2,3,25,4,,,,3,,,,2,4,,,1,1,,4,1,5,4,1,3,6,8,2,3,1,3,5,7,1,3,5,8,1,3,6,2,3,5,8,2,4,2,4,6,8,2,3,1,4,6,8,,2,4,6,8,1,4,2,4,5,8,1,4,1,01,02,,,,06,,,09,,02,,,05,,,,09,,,03,,,06,,1,,111027,,,3,,1,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,03,,621,4,3
20,002,0049,03,,1,1,3,6,8,2,4,1,3,,,,,1,2,30,1,1,3,,1,4,3,,1,4,7,,1,1,,2,1,4,4,2,4,5,8,2,3,1,3,5,7,1,3,5,7,1,4,5,2,4,5,8,2,4,2,4,6,8,2,3,1,4,6,8,,1,4,6,8,1,3,2,3,6,7,1,4,3,01,,,04,,,,,09,,,03,04,,,,,09,01,,,,,06,,1,,111027,,,3,,1,4,6,7,1,4,5,8,1,4,,2,4,6,8,2,4,6,,2,4,6,7,1,4,6,8,2,4,6,,1,2,4,6,8,2,3,02,,790,4,3
20,002,0051,03,,3,,,,,,,,,,,,,,,,1,1,5,,3,,,,2,4,,,1,1,,1,1,5,5,2,4,6,8,2,3,1,3,5,7,1,3,5,7,1,4,6,2,3,6,8,2,3,2,4,6,8,2,3,1,4,6,8,,1,4,6,8,1,4,2,4,6,7,1,4,1,,02,,,05,,,,09,,,03,,05,,,,09,01,,,,,06,,5,,999999,,,3,,1,4,6,8,1,4,5,8,1,4,,2,4,5,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,04,,375,3,3
20,002,0054,03,,1,1,4,6,8,2,4,1,,,,,,1,4,10,4,,,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,2,01,,,04,,,,,09,,,03,,05,,,,09,,,03,,,06,,2,,112008,112007,,3,,2,4,6,8,2,4,5,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,2,4,6,8,1,4,09,,32,1,3
20,002,0057,02,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,3,5,7,2,4,1,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,2,,2,4,6,7,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,07,,53,1,3
20,002,0058,03,,3,,,,,,,,,,,,,,,,1,1,5,,3,,,,2,4,,,1,1,,1,1,5,5,2,3,6,8,2,3,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,1,4,6,7,2,4,2,3,6,8,1,4,1,,02,,,,06,,,09,,02,,,05,,,,09,,,03,,,06,,1,,111096,111066,111027,3,,1,4,6,8,2,4,6,8,2,4,,1,4,5,8,2,4,6,,2,4,6,8,2,4,5,8,2,4,6,,1,9,9,9,9,9,9,03,,211,2,3
20,002,0059,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,1,1,3
20,002,0061,03,,1,1,3,6,8,2,4,1,1,,,,,2,3,20,4,,,,3,,,,2,4,,,1,1,,1,1,5,5,2,3,6,8,2,3,1,4,5,7,1,3,5,8,1,3,6,2,3,6,8,2,4,2,4,6,8,2,3,1,4,6,8,,2,4,6,8,1,4,2,4,5,8,1,4,1,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111027,,,5,111,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,01,,224,2,3
20,002,0067,03,,1,1,3,6,8,2,4,1,1,,,,,1,3,30,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,7,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,02,,30,1,3
20,002,0069,03,,1,1,3,6,8,2,4,3,3,,,,,1,5,60,1,1,1,,3,,,,2,4,,,1,1,,1,1,5,5,1,3,5,8,2,3,1,3,5,7,1,3,5,8,1,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,5,8,1,4,2,3,6,7,1,4,1,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111027,,,3,,1,4,6,7,2,4,6,8,1,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,03,,347,3,3
20,002,0070,03,,1,1,4,6,8,2,4,3,,,,,,1,2,90,1,1,1,,3,,,,2,4,,,1,1,,2,1,5,5,2,4,6,8,2,3,1,4,5,8,1,3,5,8,1,4,6,2,3,6,8,2,3,2,4,6,8,2,4,1,4,6,8,,1,4,6,8,2,4,2,3,6,7,1,4,1,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,4,,1,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,1,4,6,7,2,4,6,,1,9,9,9,9,9,9,02,,413,3,3
20,002,0071,01,,3,,,,,,,,,,,,,,,,1,3,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,1,01,,,,,06,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111090,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,03,,9,1,3
20,002,0073,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,3,1,3
20,002,0077,03,,1,1,4,6,8,2,4,1,,,,,,1,5,30,2,1,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,1,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111027,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,03,,19,1,3
20,002,0078,03,,3,,,,,,,,,,,,,,,,1,1,1,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,03,,28,1,3
20,002,0080,01,,1,1,3,6,8,2,4,1,1,,,,,2,3,25,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,3,01,,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111027,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,10,,16,1,1
20,002,0081,03,,3,,,,,,,,,,,,,,,,2,2,1,,3,,,,2,4,,,1,1,,2,1,5,5,2,3,6,8,2,4,1,3,6,8,1,3,5,8,2,4,5,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,2,4,5,8,1,4,1,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111066,111096,,5,111,1,4,5,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,08,,156,2,3
20,002,0089,02,,3,,,,,,,,,,,,,,,,1,1,5,,3,,,,2,4,,,1,2,,2,3,,,2,3,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,1,4,6,8,,1,4,6,7,2,4,2,3,6,7,1,4,1,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,3,,1,4,6,7,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,5,8,2,4,6,,1,9,9,9,9,9,9,02,,65,1,3
20,002,0092,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,3,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111027,,,2,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,3,6,,2,4,5,8,2,4,6,7,1,3,6,,1,9,9,9,9,9,9,01,,40,1,3
20,002,0094,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111027,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,05,,2,1,3
20,002,0099,03,,1,1,4,6,8,2,4,1,,,,,,1,5,25,1,1,1,,3,,,,2,4,,,1,1,,3,1,5,5,2,3,6,8,2,4,1,4,5,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,2,4,5,7,1,4,1,,02,,,,06,,,09,,,03,,05,,,08,,,,03,,,06,,1,,111096,,,2,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,1,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,7,1,3,03,,81,1,3
20,002,0100,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,37,1,3
20,002,0101,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,4,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,1,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,5,111,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,2,3,09,,29,1,1
20,002,0107,03,,1,1,4,6,8,2,4,1,,,,,,1,4,15,1,1,1,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,3,01,,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111027,,,2,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,3,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,10,,31,1,3
20,002,0108,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,4,1,1
20,002,0109,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,4,1,3
20,002,0110,03,,1,1,3,6,8,2,4,1,1,,,,,1,5,15,1,2,1,,1,2,1,,2,3,7,,1,1,,2,1,4,4,2,3,6,8,2,3,1,3,5,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,1,4,5,8,2,3,2,4,6,7,1,4,1,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,111066,,3,,1,4,5,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,3,6,8,2,4,6,,1,9,9,9,9,9,9,09,,466,3,3
20,002,0111,03,,1,1,4,6,8,2,4,1,,,,,,1,4,20,4,,,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,1,4,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,1,,,03,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,5,,999999,111138,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,09,,11,1,3
20,002,0114,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,24,1,3
20,002,0116,03,,3,,,,,,,,,,,,,,,,1,1,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,3,1,3,5,7,1,3,5,8,2,3,6,2,4,6,8,2,4,2,4,6,8,2,3,1,4,6,8,,2,4,6,8,2,4,2,4,6,8,1,4,1,01,02,,,,06,,,09,01,02,,,05,,,,09,,,03,,,06,,1,,111027,,,3,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,03,,108,2,3
20,002,0117,03,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,4,,,1,1,,1,1,5,5,2,4,6,8,2,3,1,4,5,7,1,3,5,8,1,3,6,2,3,6,8,2,4,2,4,6,8,2,3,1,4,6,8,,2,4,6,8,1,4,2,4,6,8,1,4,1,01,02,,04,05,,,,09,,02,,,05,,,08,,01,02,,,,06,,1,,111027,,,3,,1,4,6,7,2,4,6,8,2,4,,2,4,5,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,03,,413,3,3
20,002,0118,02,,1,1,3,6,8,2,4,1,3,,,,,1,2,30,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,1,,02,,04,,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111027,111096,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,3,6,8,2,4,6,8,2,4,6,,3,,,,,,,10,,11,1,3
20,002,0119,03,,1,1,3,6,8,2,4,1,1,,,,,1,4,10,1,1,1,,1,1,1,,1,3,7,,1,1,,1,1,4,4,2,3,5,8,2,3,1,3,5,8,1,3,5,8,2,4,5,2,3,6,8,2,3,1,4,6,8,2,3,2,4,6,8,,1,4,5,8,2,4,2,4,5,7,1,4,1,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,111066,,3,,1,4,6,7,2,4,6,7,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,3,6,8,2,4,6,,1,9,9,9,9,9,9,09,,1730,5,3
20,002,0120,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,1,4,6,8,2,4,2,4,5,7,1,4,1,01,,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111027,,,2,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,3,,,,,,,10,,50,1,3
20,002,0122,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,1,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,2,,112015,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,09,,15,1,3
20,002,0127,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,1,01,,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111027,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,3,,,,,,,10,,1,1,3
20,002,0128,03,,1,1,4,6,8,2,4,1,,,,,,1,2,120,2,1,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,03,,18,1,3
20,002,0129,03,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,,03,04,,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112004,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,03,,13,1,3
20,002,0130,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,8,1,3
20,002,0131,03,,1,1,4,6,8,2,4,1,,,,,,1,4,30,1,1,1,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112022,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,45,1,3
20,002,0132,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,999999,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,5,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,10,1,3
20,002,0135,01,,1,1,4,6,8,2,4,1,,,,,,1,2,30,2,1,1,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112004,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,03,,1,1,3
20,002,0136,03,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,4,,,3,,,,1,5,5,2,4,6,8,2,3,1,3,5,7,1,3,5,8,1,3,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,1,4,2,4,5,8,1,4,1,01,02,,04,05,,,,09,,02,,,05,,,08,,,,03,,,06,,1,,111027,,,3,,1,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,4,03,,177,2,3
20,002,0137,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,1,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,3,6,8,2,4,6,,3,,,,,,,09,,13,1,3
20,002,0138,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,7,2,4,2,4,5,7,1,4,1,,02,,,05,,,,09,,,03,,05,,,08,,,,03,,,06,,1,,111066,111096,,6,,2,4,6,8,2,4,6,7,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,7,2,4,6,,3,,,,,,,10,,21,1,3
20,002,0139,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,1,,02,,,05,,,,09,,,03,,05,,,08,,,,03,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,7,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,3,,,,,,,01,,1,1,3
